"Variable","N","Mean","Std. Dev.","Min","Pctl. 25","Pctl. 50","Pctl. 75","Max"
"adenovirus.ts","10000","0.110967215675988","0.080821198437526","0.041405924952388","0.056665111607147","0.079654562344133","0.131016243512264","0.456062170121058"
"adenovirus.ts.gc","10000","43.9836199138363","1.00149512502217","39.5237137681329","43.3114360530965","43.9754668381043","44.6641183422256","48.1667438218662"
"ts2h.c.adenovirus","10000","0.000125758464221","0.00015256466306","3.92677e-09","3.6310235057e-05","7.8721216733e-05","0.000153677208632","0.002025141425589"
"ts2h.adenovirus","10000","0.000707702716891","0.001054329980076","3.8374706e-08","0.000134327769736","0.00035157785691","0.000837566126667","0.015995363828993"
"ts.adenovirus.ir","10000","0.00042927879869","0.000638852860201","2.3293446e-08","8.1533632182e-05","0.000213384989328","0.00050827342416","0.009662203874491"
