"adenovirus.ts","adenovirus.ts.gc","ts2h.c.adenovirus","ts2h.adenovirus","ts.adenovirus.ir"
0.377631398517429,43.8109947774293,6.52562353483525e-05,0.000419429088712342,0.000254561050684443
0.10895981557067,44.8780500156981,2.0570007426287e-05,7.41788203713709e-05,4.50255302858471e-05
0.139488162477174,43.3238152939994,4.95121695502126e-05,0.000341972416314802,0.000207555714034968
0.104169238830948,44.1658979952918,2.24312403244183e-05,5.77948012119403e-05,3.50808289889537e-05
0.17977506183954,43.6322111262966,5.58889516175775e-05,0.000212603029981085,0.00012904171260042
0.0482134924406218,43.1785572018975,1.82473796454777e-05,0.000125196889754702,7.59916245712811e-05
0.0525905441497214,44.2222944241873,1.44997140208692e-05,3.86636221166593e-05,2.34685432342063e-05
0.0518117130247067,44.3630774024887,1.36537857105108e-05,6.12320500093042e-05,3.7167163639551e-05
0.054733903351488,43.5190263694008,7.25748085487675e-06,3.82780513054099e-05,2.32345072170848e-05
0.187591337816154,43.7434476240689,7.94497008947944e-05,0.000505343109864626,0.000306696226781589
0.0861500372278562,45.3701765081883,4.14397435921228e-05,0.000319133307464412,0.00019369515630141
0.0538755409311605,43.4435491646505,2.27284875677688e-05,0.000219522539890956,0.0001332413043027
0.19532623143319,43.8298009553375,2.16166641627581e-05,0.000264857094453667,0.00016075533380977
0.0493396831937698,44.4191364560072,9.35504764320472e-06,7.17838294364515e-05,4.35718351879943e-05
0.0977038153675906,45.2966377093573,3.68916787018208e-05,0.000217814557456577,0.000132204696564941
0.195063691810481,44.3743329520217,2.65472952174018e-05,0.000151476223824248,9.19418409511819e-05
0.0790141579089169,44.8975859284363,2.86217037473485e-05,0.000237219787521322,0.000143982044615742
0.0440923155764501,42.1189092238243,7.65987159003374e-06,3.71305014678967e-05,2.25379604074094e-05
0.0597762149374981,42.2167452033639,3.87472431202481e-06,1.55139550814338e-05,9.41692639488956e-06
0.182845368484769,44.3334268634363,1.65157088238293e-05,0.00014715664318871,8.93200931384452e-05
0.0561537990219319,45.1320154055134,8.22847662640966e-06,5.41071523423965e-05,3.28425021450807e-05
0.0645518911493025,44.3023168074763,1.63847317265061e-05,5.2974310838143e-05,3.21548896992097e-05
0.063306844996537,44.3901276663238,1.62332542355569e-05,0.000109278045544203,6.63295737418634e-05
0.0658696621538108,45.4717932580004,3.02542236989605e-05,0.000305633203570598,0.000185502146916039
0.0455681551720749,44.0836212677642,1.45088273613423e-05,0.000131747527515643,7.99675516268694e-05
0.0909305176756238,44.3464845670449,6.93550983976061e-06,3.3004260715422e-05,2.00333855833179e-05
0.0445514584949767,43.5028248181084,3.87061009238662e-06,3.6472335704058e-05,2.21384627129284e-05
0.0491656921162893,43.1874630718373,1.93112135719575e-05,0.000177791145272712,0.000107913402110471
0.35143110279216,44.0948655551427,6.35229000586167e-06,1.82970311926413e-05,1.11062362592174e-05
0.0634624302052044,43.8789282987675,3.99190190208547e-05,0.000395409442338278,0.000239984730555975
0.0727799890911713,45.5536943692276,1.47343774836165e-05,5.92234437843531e-05,3.5947984232787e-05
0.0687969141807858,43.6058427584775,2.08977343930647e-05,9.225994503052e-05,5.60002185627795e-05
0.0450602147382092,44.0625386828281,1.93186088198829e-07,1.22119901385571e-06,7.4126752669379e-07
0.0605502699730956,42.8700268937871,4.39790005962204e-06,1.45689425441897e-05,8.84330902206631e-06
0.105857787173456,46.5096201036328,1.02403656271703e-05,2.72382525801261e-05,1.65334826366381e-05
0.148448814727083,44.2704115933396,2.50649793704171e-05,7.40613970097154e-05,4.49542575119422e-05
0.0526618263273144,43.273388570824,9.83592954037212e-06,4.36705514206781e-05,2.65076733777514e-05
0.0568737898354249,43.3174529753993,1.52447506486226e-05,5.84817183340825e-05,3.54977729679629e-05
0.0427834896733088,42.5428282728863,4.98259805114219e-06,3.00304057827434e-05,1.82282901728392e-05
0.0676365203291508,44.2596955170982,3.26143146973549e-05,0.000234519107629365,0.000142342966609532
0.0464844163334036,43.3287748658336,6.0784888923438e-06,6.73233963665873e-05,4.08644666194391e-05
0.0443097016206181,43.8624824013504,7.97791053327149e-06,2.09938464226696e-05,1.27431835834635e-05
0.0520403648187141,43.1817547124631,3.59191713769468e-06,3.15064325219032e-05,1.91242216704968e-05
0.0765559409750627,44.6849083047628,3.06545424716303e-05,0.000195073231222567,0.000118402441229737
0.310071732293479,41.7179379342934,0.000172875424146876,0.00118914570642145,0.000721551000585019
0.0648210587258654,44.5566244524434,3.31846604703478e-06,9.20439122909118e-06,5.58704986841629e-06
0.0482077470824074,42.1744883428251,1.2661314575397e-05,6.44287099976895e-05,3.91074622518861e-05
0.196318759141787,44.2926221830449,6.66883660732272e-05,0.000331571474584389,0.000201243632855674
0.0881019854961357,44.5209668750136,1.55797378554606e-05,5.02509479340592e-05,3.05018602048124e-05
0.0966060056910075,44.3804380947584,2.00301269566653e-05,0.000127597896115502,7.74489236193832e-05
0.171511177990071,43.6789049908664,2.45083998474014e-05,9.1532721944454e-05,5.55588187719502e-05
0.0549086640142512,44.4877832089346,1.57297835862899e-05,7.07190828549634e-05,4.29255619646129e-05
0.0528739893210116,42.5858858275259,1.45865043657397e-05,0.000146567231793405,8.8962352313815e-05
0.0742135830962113,43.3504516706784,6.90393426064603e-06,4.38594808743219e-05,2.6622350509653e-05
0.152979105930781,45.4723573435589,0.000110255683936565,0.00070746059574196,0.000429336390359025
0.154132222826906,43.9790543486899,7.42706518687911e-05,0.00046091850453482,0.000279738398168528
0.0613872986227008,43.7026020201129,4.08335793568737e-05,0.000351365195272252,0.000213255931250766
0.106136314710189,43.3436181497265,5.70945555620075e-05,0.000648374117740196,0.000393485653674586
0.0484566067835084,44.874093138771,6.99127415253223e-06,6.10798072806327e-05,3.70747557335571e-05
