"adenovirus.ts","adenovirus.ts.gc","ts2h.c.adenovirus","ts2h.adenovirus","ts.adenovirus.ir"
0.064330349383769,43.0675325400046,3.66027857549452e-05,0.000150058366240474,9.10812801563354e-05
0.049239472751792,42.8719572954261,4.34252148190985e-05,0.000146304152248189,8.88026772234429e-05
0.231215358170729,43.5958736137991,0.000215591149219634,0.00166524538143001,0.00101029325630253
0.0571133533935495,44.3395530633525,9.09545788303717e-05,0.000312726073706672,0.000189806711166418
0.217521320231026,44.3539456018359,0.000252048980370486,0.00193235226908934,0.00117225020463629
0.0616792103641379,43.2343070706295,3.66755513157441e-05,6.5778374972977e-05,3.99266765176431e-05
0.0471060118205571,44.2557340648375,3.08986408051703e-05,9.04131750297847e-05,5.48792913196428e-05
0.0486812841117595,44.3693867219017,3.19206878323485e-06,1.17384724675125e-05,7.12522740320409e-06
0.327481986842455,43.4451871860976,4.45508767723867e-06,8.37269908652518e-06,5.08221543105147e-06
0.0720760490775616,44.7385674074903,3.61289417728968e-05,0.000304459716294426,0.000184789972020205
0.117212851375827,45.300799571422,9.68129795804917e-06,2.30406593861941e-05,1.39855824482504e-05
0.0512287726176956,45.5723022959934,3.83957528501268e-05,0.000136018918747549,8.25600754091882e-05
0.058505671627407,44.6076781776004,9.14194530933825e-05,0.00018155239076896,0.000110196229146209
0.170817595209052,45.0662722900652,5.5123280319659e-05,0.000229176202245375,0.000139100279421878
0.0478956748580196,42.7157135963796,3.8144559815093e-05,0.000347399752356937,0.000210849417817016
0.12204125614017,44.3238844294779,4.75568708116883e-05,1.60108770722603e-05,9.71855515741193e-06
0.0997392442989587,43.3555089873193,0.000245903730500917,0.00265100244323117,0.00160786448170702
0.132779783308992,42.7845372707571,4.21378661433439e-05,0.000373482910166378,0.000226678431032301
0.0881111041501223,42.1361422845896,6.02999279633376e-05,0.000598906433569702,0.000363470133897259
0.0507902959439066,44.4646057424738,5.08695273834165e-05,0.000310753123043824,0.00018860935670606
0.125416037329301,43.0996373098057,7.9375983689237e-05,3.14585348325091e-05,1.90951483286517e-05
0.060876099975411,43.193885754956,1.22419505651348e-05,3.35035956542873e-05,2.03364757732638e-05
0.0809104377492174,42.446917831173,4.29043400968434e-05,0.000328724335844621,0.000199515765939462
0.315679626644639,42.8166526842365,8.76389551288154e-05,7.64846113387848e-05,4.6425081405177e-05
0.112985414648193,44.9158602081054,6.49474302808867e-05,0.000321669310224074,0.000195234210626616
0.0584767817382729,44.3229980548724,5.59475674635272e-05,0.00030872921319022,0.000187381074379545
0.0617972469511679,44.4737498567851,5.69099661057065e-06,8.42013185643141e-06,5.11100697564437e-06
0.124035490979253,44.2691712884407,3.88555617390159e-06,9.62413776167585e-06,5.84183455776266e-06
0.056091570817067,44.962419111826,2.93200459350296e-05,0.000103928951768822,6.30828839148778e-05
0.0492769359499027,43.8387891945064,2.62868995309942e-05,2.73803625614051e-05,1.6619741965318e-05
0.222337860836619,42.6942723009636,7.40794823658643e-06,1.31975849380627e-05,8.01090197000143e-06
0.322451008983943,43.4331033777378,0.000174747399073547,0.000938275088377293,0.000569370825523441
0.327817054157587,44.3858522256054,0.000380692357860322,0.00252771439086474,0.00153314616405276
0.311327901633863,44.3172728777991,0.00019310380018589,0.000440205641006016,0.000267169128061129
0.0644613695098864,43.939278163472,7.1214403875815e-05,0.000327834942766324,0.000198976011906216
0.0508975186344761,43.1756918507899,1.66097723331776e-05,6.63923855889134e-05,4.02993660112427e-05
0.102811166747963,42.8575247680611,8.88353169215086e-05,0.000435185267285883,0.000264122570733383
0.0552349805056893,42.4700008803256,3.59409796605076e-05,0.000100848360146518,6.12130810118128e-05
0.0755672870690801,43.8954961629174,8.05150416918964e-05,0.000155827038982982,9.45825394522704e-05
0.0706487699558966,44.0357125744375,4.54313609328118e-05,0.000231788378325951,0.000140685648489791
0.241105420065669,43.4368623594803,0.000127885749711477,7.92029358339899e-05,4.80750264101326e-05
0.0526956564104823,42.2211492055529,4.09807548334313e-05,0.000138367490453625,8.3985539722442e-05
0.0574121944546507,44.5388104458539,1.20554328117526e-05,9.47025531014789e-06,5.74842845102452e-06
0.0607973985557666,43.2014618987371,3.94043603619902e-05,0.000128492507878603,7.79919107550819e-05
0.0784524483912468,43.7071588588459,7.97022743237928e-05,3.37596562843958e-05,2.04919014027416e-05
0.203771679171309,44.9374237919175,0.000181212953859096,0.000236399205275831,0.000143484022785301
0.0448589633075028,42.7189196844883,1.42540463717621e-05,3.40807487854069e-05,2.06868005379057e-05
0.100352957558102,45.55222603486,3.13380776648219e-05,0.000187296664780948,0.000113682613164023
0.0784795849718852,45.7571912968355,4.72396401144174e-05,2.31344483164645e-05,1.40425115311427e-05
0.0741596373211262,45.4319445971505,6.49452469600067e-05,0.000479630020082948,0.000291093046385749
0.0658431821810095,45.69811766612,2.74390534353897e-05,0.00014912468283572,9.05145857889034e-05
0.0668328279511811,46.1927277434942,3.37232163301284e-05,7.84381072365202e-05,4.76107976625784e-05
0.055675840037845,44.670589971149,5.98473614226825e-05,0.000105090680429555,6.37880084791709e-05
0.0676970795787471,43.7678150446889,1.50805786278771e-05,1.70743511092485e-05,1.03640774159475e-05
0.155451411330785,44.7406118090881,0.000140001668119651,0.00107312307589089,0.000651173601452726
0.0570579365043896,43.3661898920587,3.8251946547705e-06,6.30330928365958e-06,3.82610141558271e-06
0.206541072285967,43.7533678191013,0.000158459663656292,0.000493761578297774,0.000299668368489048
0.0825905463406174,43.9684316738345,2.4132973747619e-05,2.38326591731376e-05,1.44663194798778e-05
0.0459339806234654,43.6190678442229,2.89864785525979e-05,6.66548450662055e-05,4.04586724810363e-05
0.0706267761095831,44.6189418674236,1.21532223572498e-05,1.81102137087189e-05,1.09928392995062e-05
0.0543965087699624,43.7363883540552,9.38550273448964e-05,0.000718584062046345,0.000436085412765963
0.0709657166922612,42.6470186850465,3.25465201821857e-05,4.87277128002707e-05,2.95772842532349e-05
0.0470421193990506,43.0250387762142,3.2770818863247e-05,0.000167606737198361,0.000101732114416886
0.0596407535569721,44.7481642674834,1.92612203766641e-05,2.84566888964777e-05,1.7273060979095e-05
0.0990624662584682,44.0847861896657,9.95147638364334e-05,0.000418393345098547,0.000253932514154953
0.307264973533647,45.0670250924779,0.000180615765085779,0.00108654670961696,0.000659316408092692
0.147439661682813,44.1945122695576,5.37323673180167e-05,0.000114884911198358,6.97327096589317e-05
0.0792645795434743,45.376751048393,3.18261382808242e-05,9.28444229333268e-05,5.63549767191862e-05
0.142853317741598,43.1894817877294,0.000182154547565847,0.000852061578669621,0.000517067652675007
0.0510447355717512,44.0333872990887,2.53734426837358e-05,5.58930470437999e-05,3.39265040387726e-05
0.0491176936044362,44.2137896076453,9.31937057974838e-06,5.66981633287762e-05,3.4415192924242e-05
0.056650637156068,43.7250741408235,1.56250253654605e-05,2.45351736564099e-05,1.48927395114962e-05
0.167040422135664,43.4886950148125,4.09933538859795e-05,0.000119879324206523,7.27641023576808e-05
0.328066806699246,45.2542590384897,7.11432084921786e-05,5.10800302720652e-05,3.10050977071485e-05
0.137534048347747,43.973908709761,4.67724678219959e-06,1.17617907755715e-05,7.13938151530868e-06
0.0611687865864075,44.4889372025967,2.56807070650646e-05,9.75352999134628e-05,5.92021745295934e-05
0.0630758114176274,43.8839428486909,5.31727779715562e-06,1.53957079730117e-05,9.34515107342548e-06
0.0884724092782639,44.5027229749836,0.000179283983450207,0.000909803656563692,0.000552098357117448
0.0488697369407918,45.096939704063,1.87514282507422e-05,0.000123646141097143,7.50503912244627e-05
0.0937000642942856,45.3938543516515,2.47010144152561e-05,1.86595251664516e-05,1.13262676333381e-05
0.076490564809582,43.6997459908891,3.43342321051358e-05,0.000160355777788658,9.7331220127117e-05
0.177014635861857,45.1531598673543,1.95572129014687e-05,3.18768921075276e-05,1.93490863132917e-05
0.0743571112105494,43.9026107527531,3.16205202084942e-05,0.000325120837826493,0.000197328876656244
0.0712491247294411,43.5645386858744,8.2823086672874e-06,1.34919862799043e-05,8.18960213688769e-06
0.0995333504422084,43.0067178176712,9.8319900565103e-05,0.000226151341317032,0.000137264442553686
0.259123084726013,44.5438618428362,4.39576997164091e-05,0.000350602228312168,0.000212792908962145
0.174311028691618,44.67112242,0.000118102571198191,0.000720510929358584,0.000437254510491591
0.072321164024301,43.5100033619232,3.18400153200946e-05,3.1566668519952e-06,1.91609494348821e-06
0.0721177627051697,43.4612421939979,1.72959992738795e-05,3.33691005147508e-05,2.02548388804624e-05
0.0576229141750842,45.2429676030017,3.37841134784352e-05,0.000142102247006065,8.62523439854046e-05
0.091393635469935,45.0003252213944,1.20158623472627e-06,3.13501861672486e-06,1.90295448976308e-06
