"adenovirus.ts","adenovirus.ts.gc","ts2h.c.adenovirus","ts2h.adenovirus","ts.adenovirus.ir"
0.111201501617581,44.0123128415744,0.000113188657558933,0.000617665841487646,0.000374852890875688
0.265980401480828,45.7388236288261,0.000126412231256892,0.000641739525016377,0.000389460032429789
0.0573851392923961,43.2357992711527,4.64885562038225e-05,0.00034348865091459,0.000208475876988801
0.0688618662225415,43.0831321590184,5.76856812029193e-06,1.77490523055901e-05,1.07736167136441e-05
0.0455371118607299,42.7923848215279,1.96428510480151e-06,7.22143771209403e-06,4.38340308406282e-06
0.0490789791039205,44.4042447306566,2.91101140707458e-05,0.000199431080359352,0.00012104733895768
0.0445526926752636,43.1420875716688,3.03263045193251e-05,0.000200050116519558,0.000121423048352276
0.400420285223324,42.921351892489,0.000217564602110675,0.000663395719718687,0.00040260013667559
0.0542199254514256,43.9153053038361,3.67829163070907e-05,0.000177363946450539,0.000107654120374723
0.0595555282281199,42.458103257168,2.16151431455707e-05,6.10522114749524e-05,3.70580057004188e-05
0.0994191439670516,44.193716629274,4.98978018087802e-05,0.000183403533766512,0.00011131974849321
0.0773599523689969,44.4003687072602,1.01902999290373e-05,4.43465672925462e-05,2.69180040506356e-05
0.0580402316568663,43.1806058885323,1.20241804253995e-05,2.35398705693415e-05,1.42885993525965e-05
0.0439825791115742,43.8509654210204,6.8650712511976e-06,2.3243054040755e-05,1.41084342778486e-05
0.0502702167571202,43.3093777987923,3.05393038696631e-05,0.000184371639375133,0.000111907323009031
0.0571260805360359,43.7535299739222,8.21865524036209e-06,1.21242472128732e-05,7.35939097773475e-06
0.122321748364753,43.9656642176548,1.34060765167574e-05,4.28153897795846e-05,2.59886038865842e-05
0.0564630422897356,44.2373345019875,1.03342394808294e-05,4.3983795791435e-05,2.66978076526314e-05
0.0551002485334908,42.9631759467068,3.95469349031495e-05,8.16987212800137e-05,4.95898941975659e-05
0.0592006330757549,44.2444023636589,2.12461055837057e-05,4.39113766392928e-05,2.66538503999048e-05
0.05714104655277,42.7294388057627,4.45297222127719e-05,0.000202776016044133,0.000123077467085841
0.0459130291582274,44.5627721397781,2.42523467889522e-05,8.83882364734039e-05,5.36502203147826e-05
0.109092956070365,45.7619534765599,6.83533847432157e-05,0.000214159005847717,0.000129986067628485
0.0474423738106098,44.7429606180774,4.90447144265306e-06,2.21853182203787e-05,1.34663974870053e-05
0.0903086474965874,42.8920883934362,4.3200369451518e-05,0.000365478143597544,0.000221820627329561
0.411862074541823,44.038601287889,0.000126366413428561,0.000426908930191486,0.000259100148383595
0.137479253028452,43.1540892007255,6.51277048358063e-05,0.000650083764095739,0.000394523000132319
0.283596128051107,45.4667014174212,0.000100979471242359,0.000298817304660661,0.00018136565518978
0.0954721922470791,46.0554340909402,2.35412312812941e-05,3.89789765876738e-05,2.36599588874231e-05
0.0541059868473687,44.0816858440926,1.47412743880113e-05,3.04028148857838e-05,1.84543383522362e-05
0.0455597577329556,45.1953214110216,2.87697772136529e-05,0.00013640438597651,8.27940346724843e-05
0.136285221133056,45.5986324867627,0.00012752051667951,0.000276244454537922,0.000167666326334692
0.0436212863560724,43.1320865152287,1.3381477449074e-05,2.73572425644278e-05,1.66057083602622e-05
0.10557233502143,44.2419233638587,3.28585879480933e-05,0.000140533979497844,8.53004872617413e-05
0.0695405698214366,44.7432881728063,2.85896605179402e-05,0.000156196884651394,9.48070145143642e-05
0.245610355893242,44.0426370077483,5.14863331189844e-05,0.000111230027439684,6.75143474597739e-05
0.262647663529139,44.5275341747552,9.43831451364394e-06,3.31482363585912e-05,2.01207770441636e-05
0.119065691699274,44.7200156320888,8.75530230361766e-05,0.000298661629865005,0.000181271177722375
