"norovirus.ts","norovirus.ts.gc","ts2h.c.norovirus","ts2h.norovirus","ts.norovirus.ir"
41.8791465222796,28037.0233159494,0.0238284642076221,0.0976882041971979,0.000314013870698737
34.0369618335859,29635.3939765214,0.0300178352206083,0.101133269059741,0.000325068771095838
145.248843009378,27386.8061900613,0.135433758531262,1.04610250328102,0.00330937347104932
45.6952040882496,35475.1525873544,0.0727708634752312,0.250205615896428,0.000802189428271483
146.524204001364,29877.193494074,0.169782328366326,1.30164885804219,0.00410039284211727
40.0325323387294,28060.9752577808,0.0238040530256515,0.0426930712593206,0.00013736355606575
34.4166459983401,32334.172939716,0.0225751988190461,0.0660577730596185,0.000212453989556605
29.2965939297799,26701.6766180768,0.00192099992111276,0.00706426026986301,2.27428602421753e-05
244.101740853377,32383.600472441,0.00332077702396364,0.0062409247066328,2.00924753281928e-05
48.7288839354974,30246.6698236198,0.0244259089239106,0.205837894393745,0.000660438745823555
74.0320786135545,28612.1557129873,0.00611474427162817,0.0145525672907453,4.68449138562033e-05
36.285877394189,32279.3400892867,0.027196114784449,0.0963436279412025,0.000309698895446742
42.0341589249901,32048.9651966272,0.0656814922942066,0.130438670893224,0.000419054708787003
130.063865699296,34314.3432005904,0.0419719462718489,0.174499253158539,0.000560185963526139
36.3702330535087,32436.7589172225,0.0289655910332401,0.263802733616507,0.000845588237149086
79.0263244558602,28701.3898647921,0.030794870699736,0.0103676478459227,3.33759868825778e-05
67.5225496278964,29351.280208863,0.166474560371282,1.79470423397443,0.0056079995901902
103.353254475695,33302.6689603727,0.0327993124709433,0.290711984119758,0.000931417306448967
70.5270667456757,33727.1737538022,0.048266073671985,0.479384686211838,0.00153101427746904
38.2744094735775,33507.5135051029,0.0383341164806469,0.234176471224111,0.000751002448652782
103.563095441306,35589.8013304418,0.0655452265085677,0.0259770864610282,8.36042818781468e-05
36.0212652030058,25558.4443575732,0.00724373848007551,0.0198245601279455,6.38097844206653e-05
69.3165697121076,36364.5880649936,0.036756465099011,0.28162056683299,0.000902428304226266
263.84638346891,35786.3416244383,0.07324901390536,0.0639261656105556,0.000205605823620281
83.6860633991217,33268.2898647194,0.0481052778805132,0.238254100078165,0.000764026463766942
38.5093254219206,29188.4865246116,0.0368437355472268,0.203310671083227,0.000652358076926318
48.4184792731186,34845.4250290499,0.00445892681352038,0.00659721912999952,2.12394255419968e-05
97.6714943259205,34859.6686172298,0.00305967328218788,0.0075785076461594,2.43982270213827e-05
33.5515157763535,26894.5456901777,0.0175379646072103,0.0621657374556988,0.000199949761364948
35.6429645781477,31709.4474379907,0.0190138248409985,0.0198047478825625,6.37460358462461e-05
168.106343528504,32280.5031006361,0.00560103927605959,0.00997849731483598,3.21234299955897e-05
282.103702077626,37998.4522119769,0.152881792376524,0.82087160103018,0.00260662404186118
214.452220257873,29036.4532201647,0.249042325110716,1.65358682967768,0.00517897853648563
171.521532701321,24415.9502866607,0.106387701213128,0.242524829457517,0.000777665313444809
39.7688858636714,27107.9586347793,0.043935112162833,0.202254939976067,0.000648982224624395
31.8394516253936,27008.9856825547,0.0103904091378001,0.0415324205573513,0.000133631848172944
60.8394662077353,25361.3397488779,0.0525691268065163,0.257524938201017,0.000825553473974727
45.6028097050025,35063.8553790616,0.029673399738064,0.0832618846737806,0.000267707020794594
56.4093843506328,32767.0611233163,0.0601027787149948,0.116321594636269,0.000373791262194945
44.373480049535,27658.2000593738,0.0285347867943607,0.14558295902082,0.000467587517075985
156.233469520972,28146.5746795662,0.0828684580142283,0.051322568601821,0.000165104359984403
32.8368558629668,26309.7546414806,0.0255368133027617,0.0862225399519322,0.000277212245649583
36.7008908619854,28471.5474965359,0.00770646598899145,0.00605388471690305,1.94903678190084e-05
46.6189381990023,33126.5207098692,0.0302149349170236,0.0985269834914546,0.000316705556827834
46.8856330477208,26120.7630078621,0.047632568054193,0.0201758248317967,6.49400188659222e-05
140.557635921645,30996.9377407494,0.124997077593887,0.163063452008914,0.000523576062862463
28.5725132256863,27209.4316871547,0.00907898663829806,0.0217074264230593,6.98679640604993e-05
66.4831493349452,30178.0387913468,0.020761262527357,0.124082761859405,0.000398678511098982
58.89827291916,34340.3898221519,0.0354529552756759,0.0173622102011047,5.58865105552142e-05
51.1788571346544,31353.3761204725,0.0448198458866271,0.331001029158537,0.00105977608167096
46.5063234422953,32277.471569374,0.0193807384720343,0.105329671250123,0.000338532891868804
