"norovirus.ts","norovirus.ts.gc","ts2h.c.norovirus","ts2h.norovirus","ts.norovirus.ir"
263.829909676572,30608.2885065937,0.0455908770970334,0.293031615022332,0.000938812279859813
76.4966171477657,31507.2028381191,0.0144414339779678,0.0520781793976266,0.000167532994397757
110.147679447747,34210.9153544678,0.0390975870893113,0.270040607197605,0.000865491371963012
64.2513430158639,27241.4226459345,0.0138355365991912,0.0356476982924715,0.000114709096055932
119.178866701039,28925.2436933319,0.0370506445484483,0.140941618437424,0.000452716099331951
33.5264742584028,30025.3043964247,0.0126887780369956,0.0870588312340681,0.000279896996658424
37.7572768823811,31749.3085866285,0.010410040927561,0.0277584708265885,8.93347459506311e-05
32.1152226272641,27498.2243210543,0.00846322852882542,0.0379543698359259,0.000122126819059099
37.7344724438986,30002.7478540284,0.00500342921957938,0.0263895316019127,8.49310911597012e-05
162.177310261107,37817.282822364,0.0686862140979821,0.436881506741783,0.00139627334230075
53.9615697124804,28418.3968027644,0.0259565019896544,0.199894681098838,0.000641434518973028
36.5711560078139,29489.8350266892,0.0154282824876804,0.149013688119471,0.000478578479374048
142.324622437105,31936.6212448305,0.0157510004812978,0.192988344122128,0.000619345753821499
34.2704408024183,30852.7191070889,0.00649784485241147,0.0498597339510975,0.000160402435295248
69.9184645665082,32415.0223483924,0.026400294813542,0.155871696108288,0.000500545505663585
136.81980828668,31124.6427820283,0.0186205634091236,0.106247081203403,0.00034147613750124
52.1095806818681,29609.8121941123,0.0188759207228945,0.156445679917611,0.00050238381259804
34.3271959563569,32790.8396620123,0.00596344078631374,0.0289072139483427,9.30299068414575e-05
43.019360183591,30382.2744478108,0.00278853656032589,0.011164982965517,3.59423134622672e-05
135.166855640323,32773.1019852991,0.0122090947607136,0.108784274445868,0.000349615512375001
44.5396838860043,35797.5014035068,0.00652660646629662,0.0429163387567238,0.000138081385643307
39.053613291247,26802.7089168276,0.00991269140741059,0.0320492275750392,0.000103136078630217
41.8510436327405,29345.5339612622,0.0107315193380877,0.0722417971140595,0.000232318443294965
43.8077592999483,30241.8034167532,0.0201210953005347,0.20326665384784,0.000652217327893445
31.7033496514701,30670.5078069825,0.0100942955696248,0.0916613348680128,0.000294671072651798
70.520542248565,34392.613375872,0.00537878731115253,0.0255962290951358,8.2379071824068e-05
33.3948863737767,32608.85144541,0.0029013322705702,0.0273389367659106,8.79851950044142e-05
37.9835527936276,33364.9993115521,0.0149191126707732,0.137354709392328,0.000441221598842079
283.545826985966,35577.1444824628,0.00512523026179605,0.0147626285769412,4.75209334896975e-05
48.0760163113085,33240.5183002476,0.0302406857627816,0.299542748962385,0.000959566642988463
51.8506408622219,32453.8142445636,0.0104972111808696,0.0421925525495714,0.000135754313446479
53.0632503344888,33633.3072186788,0.0161184803813854,0.0711603509735318,0.000228844901241865
35.0540499543975,34277.9199140322,0.000150286784596125,0.000950017026875367,3.05882869111596e-06
50.6399360066281,35853.4391253486,0.00367809057964173,0.0121844265673766,3.92234231836319e-05
57.6378824501552,25323.7488512963,0.00557571630793975,0.0148307955633766,4.7740307573374e-05
111.627415883675,33289.5325257832,0.0188478357435266,0.0556911308462012,0.000179144639290252
31.0853697821722,25543.5365475348,0.00580597993342421,0.0257779749427155,8.29637463420907e-05
38.2631257089896,29142.7941304268,0.0102562500610276,0.0393448958961572,0.000126598147555557
32.4959640898871,32313.1710478592,0.00378450492422714,0.0228094294171047,7.34135115049162e-05
39.8928345825016,26104.9016617507,0.0192363157494144,0.138322195192262,0.000444322112839068
37.613470126099,35060.0417853449,0.00491848835369162,0.0544756018847218,0.000175238217201334
30.9118293707046,30599.8352996168,0.00556563912911755,0.0146459618258943,4.71454769270796e-05
38.8140283961595,32206.881320763,0.00267901222954144,0.0234989045681531,7.56317378471927e-05
62.7382124965411,36619.6435822774,0.025121645362518,0.159864089931503,0.000513331264547667
241.620852271296,32508.3607077877,0.134711755277308,0.926632031030669,0.00293726511970394
48.8750333407099,33595.6639473044,0.00250212109886629,0.00694010460559263,2.23431977190991e-05
41.252797851972,36089.9595482617,0.0108346621099348,0.055133556539255,0.000177352747687376
160.392289003036,36187.0413654884,0.0544843484703982,0.270893662985577,0.000868212883336272
62.2984073243335,31481.5303336655,0.0110166967232355,0.0355332970670361,0.000114341192928857
70.7026312592514,32480.5246557235,0.014659364810328,0.0933845358161862,0.000300201966140667
127.057952963989,32357.9624423622,0.0181561758920111,0.0678087598474633,0.000218078971815139
39.3569233334251,31887.5409639113,0.0112746485053125,0.0506893688291259,0.000163069122784743
36.6927918401272,29553.1898399024,0.0101225493903578,0.10171278913963,0.000326928270917737
59.8945801379853,34986.2787010463,0.00557186739394552,0.0353970942035222,0.000113903175997132
95.709643566713,28449.2649307249,0.0689802188773902,0.442614702471818,0.00141445962774334
114.386567303782,32638.2956655506,0.0551186816284737,0.342062708066824,0.00109498739598224
44.2716673256535,31517.7097104643,0.0294486104057798,0.253399699675887,0.000812385992442821
76.1721553475114,31106.9479286079,0.0409757524334775,0.465326633534136,0.0014864696716903
33.2928667898331,30831.4449639121,0.00480346385151087,0.0419658333986949,0.000135025368370845
72.3135330227217,31588.8612292384,0.00813148169769699,0.0234589471747922,7.55031856299881e-05
188.176660141005,36314.8812584387,0.00487438918550277,0.0325143571715105,0.000104632058812171
34.1107586334823,33360.3115395819,0.0372990961627165,0.313360430670255,0.0010035956089941
31.1517888877281,29911.7035261518,0.0166784393443697,0.166914528185136,0.000535906261257435
118.646257272156,27643.728094607,0.00269877548226503,0.0125487531108754,4.0395991340425e-05
64.4652039118477,31414.0721376674,0.0399806867943139,0.385457041751888,0.00123299227593943
76.1959270537047,27786.9249969559,0.0396995909954165,0.297953724809559,0.000954502020486525
82.804498555351,27380.5612090903,0.0270637222662804,0.166772519638585,0.000535451613504323
41.5292898431329,29486.3668157765,0.0141077985355629,0.0889250146652811,0.000285887740781754
70.1520455861064,38163.2752179702,0.0153757032358038,0.0620590122084725,0.000199606853950374
37.0903593014792,34560.1960011523,0.0109483598160086,0.0382015927285132,0.000122921796132269
61.4242744638025,32098.5519527343,0.0303425822486206,0.248659351655728,0.000797252848292684
179.811543041956,30216.7953894554,0.0519832948765139,0.361323226281802,0.00115626566471183
119.929924522812,28748.6203719121,0.00961477087479055,0.0310160278067079,9.98129490576982e-05
33.2120749693616,32642.5154079296,0.00798302340023567,0.0680640513203262,0.000218899058455624
31.0993317572597,28902.9336779524,0.00404649567629777,0.0175974675188967,5.66435431130774e-05
50.3622808297031,37985.4685439316,0.0117143616494925,0.100637602144592,0.000323478300885194
79.5038922868056,26385.226638987,0.0201489749491926,0.102146739304526,0.000328320658084746
53.6522119925721,32435.2828091835,0.0173568648333486,0.198623079444646,0.00063736790274882
63.6400055924278,32062.3325538906,0.0333523130716564,0.287009937177963,0.000919613992814594
33.9528076011757,33751.2200039356,0.00291804584817768,0.010014236710875,3.22384649071861e-05
36.913292063255,28942.6387338065,0.00622380128845781,0.0331949795280629,0.000106821078061592
231.493240109994,27198.8048608842,0.019694130110829,0.0665376953128287,0.000213995756004004
37.0441940603394,30777.8357265328,0.00892849514445752,0.0359742853181974,0.000115759360010848
81.0909994942811,30498.7632685069,0.00291051134415169,0.0282062909252192,9.07752656698069e-05
86.5116637956223,28429.4754668333,0.0121988363474245,0.0290979607146251,9.36434677473175e-05
72.116366123252,35119.6649393002,0.011704611914146,0.0794938648533933,0.000255608353269876
113.750147974295,33539.344623657,0.0490545300059473,0.2502537261295,0.000802343020125718
89.2502682210173,33026.3275807392,0.0632516612638279,0.516127436309889,0.00164733850903587
102.090477646665,24583.0147710468,0.0279001700640597,0.178006944918926,0.00057141242917802
129.757727474366,28177.2193249186,0.0594781827564281,0.417251164873809,0.00133397724112583
44.5702292984196,33089.0751759011,0.00825757644883006,0.0275914633021819,8.87975209387104e-05
100.012959604114,28471.6281413591,0.00302555266801659,0.00957159249791042,3.08137096645122e-05
37.0351414811899,25446.7095534564,0.00551998798673454,0.0395076536010349,0.000127121491842352
36.10075143195,32578.1009481134,0.0121749898306489,0.0859368049618704,0.000276294931323862
71.4002331343362,32173.8891202536,0.0101116177356105,0.0356920556032799,0.00011485174443282
121.200119406123,28913.5272249929,0.0593904098505179,0.423467042738853,0.00135370754326514
38.5959733152328,32964.0767613511,0.00395669973079863,0.0449417556731109,0.000144593074044463
37.2051878881641,32690.9475146761,0.0243182487298171,0.301784813152793,0.000966712205966447
50.1473610135616,32474.883193506,0.00887945188660457,0.0643657418629377,0.000207018080831456
