"Variable","N","Mean","Std. Dev.","Min","Pctl. 25","Pctl. 50","Pctl. 75","Max"
"norovirus.ts","10000","80.038839075224","58.9193890809999","24.1754217072763","40.4369689665353","57.3415577451685","96.1511916762185","365.07990753305"
"norovirus.ts.gc","10000","31244.2122748369","3209.05655436055","23502.8685251653","28933.8034178512","31250.9391216439","33522.1529538984","38904.9737294268"
"ts2h.c.norovirus","10000","1.3163081682442","1.15669878996618","0.125904554700729","0.602498129845032","0.933266085343911","1.58059614277741","11.7435267484983"
"ts2h.norovirus","10000","5.91274150701932","7.0457423154899","0.114824014924702","1.73470835140944","3.70250125117324","7.16657433786455","79.3059212697306"
"ts.norovirus.ir","10000","0.01587385803424","0.015320943751721","0.000368988309995","0.005425841843059","0.011222752964606","0.020624576897031","0.120982361665345"
